symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
A,2017-04-26 00:00:00+00:00,54.83,55.33,54.805,55.0,1832703,53.1826783534,53.6676562702,53.1584294576,53.3475708451,1832703,0.0,1.0
A,2017-04-27 00:00:00+00:00,55.43,55.505,54.83,54.93,1529024,53.7646518536,53.8373985411,53.1826783534,53.2796739368,1529024,0.0,1.0
A,2017-04-28 00:00:00+00:00,55.05,55.35,54.835,55.31,3076576,53.3960686368,53.6870553869,53.1875281326,53.6482571535,3076576,0.0,1.0
A,2017-05-01 00:00:00+00:00,55.8,55.99,55.36,55.5,1897018,54.123535512,54.3078271204,53.6967549452,53.8325487619,1897018,0.0,1.0
A,2017-05-02 00:00:00+00:00,55.93,55.97,55.51,55.85,1673735,54.2496297703,54.2884280037,53.8422483203,54.1720333037,1673735,0.0,1.0
A,2017-05-03 00:00:00+00:00,56.16,56.2575,55.61,55.68,1702565,54.4727196121,54.5672903058,53.9392439036,54.007140812,1702565,0.0,1.0
A,2017-05-04 00:00:00+00:00,56.7,56.75,56.16,56.2,2609703,54.9964957622,55.0449935539,54.4727196121,54.5115178454,2609703,0.0,1.0
A,2017-05-05 00:00:00+00:00,56.64,56.96,56.59,56.85,1567046,54.9382984122,55.2486842789,54.8898006205,55.1419891372,1567046,0.0,1.0
A,2017-05-08 00:00:00+00:00,56.32,56.82,55.93,56.65,2189980,54.6279125454,55.1128904622,54.2496297703,54.9479979705,2189980,0.0,1.0
A,2017-05-09 00:00:00+00:00,56.87,56.89,56.29,56.42,1559192,55.1613882539,55.1807873706,54.5988138704,54.7249081288,1559192,0.0,1.0
A,2017-05-10 00:00:00+00:00,56.27,56.94,56.08,56.85,1566289,54.5794147538,55.2292851622,54.3951231454,55.1419891372,1566289,0.0,1.0
A,2017-05-11 00:00:00+00:00,56.23,56.38,55.8,56.13,1335785,54.5406165204,54.6861098954,54.123535512,54.4436209371,1335785,0.0,1.0
A,2017-05-12 00:00:00+00:00,56.16,56.4,55.96,56.16,1567000,54.4727196121,54.7055090121,54.2787284454,54.4727196121,1567000,0.0,1.0
A,2017-05-15 00:00:00+00:00,56.7,56.76,56.01,56.07,1472226,54.9964957622,55.0546931122,54.327226237,54.385423587,1472226,0.0,1.0
A,2017-05-16 00:00:00+00:00,56.83,58.38,56.45,58.38,1031699,55.1225900205,56.6260215625,54.7540068038,56.6260215625,1031699,0.0,1.0
A,2017-05-17 00:00:00+00:00,55.77,56.37,55.67,56.31,1829744,54.094436837,54.6764103371,53.9974412536,54.6182129871,1829744,0.0,1.0
A,2017-05-18 00:00:00+00:00,55.85,56.27,55.6,55.9,1933884,54.1720333037,54.5794147538,53.9295443453,54.2205310953,1933884,0.0,1.0
A,2017-05-19 00:00:00+00:00,56.13,56.32,55.86,56.09,1652045,54.4436209371,54.6279125454,54.181732862,54.4048227037,1652045,0.0,1.0
A,2017-05-22 00:00:00+00:00,56.08,56.52,55.85,56.52,4042307,54.3951231454,54.8219037121,54.1720333037,54.8219037121,4042307,0.0,1.0
A,2017-05-23 00:00:00+00:00,58.66,59.98,58.0,59.8,7510600,56.8976091959,58.1779508962,56.2574383458,58.0033588462,7510600,0.0,1.0
A,2017-05-24 00:00:00+00:00,59.23,59.34,58.0725,58.5,4060146,57.4504840211,57.5571791627,56.3277601437,56.7424162626,4060146,0.0,1.0
A,2017-05-25 00:00:00+00:00,59.3,59.7,58.92,59.53,2772186,57.5183809294,57.9063632628,57.1497977127,57.7414707711,2772186,0.0,1.0
A,2017-05-26 00:00:00+00:00,59.51,59.72,59.041,59.23,1534396,57.7220716545,57.9257623795,57.2671623685,57.4504840211,1534396,0.0,1.0
A,2017-05-30 00:00:00+00:00,60.37,60.48,59.41,59.54,2573871,58.5562336713,58.662928813,57.6250760711,57.7511703295,2573871,0.0,1.0
A,2017-05-31 00:00:00+00:00,60.34,60.81,59.45,59.45,2519987,58.5271349963,58.9830142381,57.6638743044,57.6638743044,2519987,0.0,1.0
A,2017-06-01 00:00:00+00:00,60.73,60.77,59.81,60.01,2097925,58.9054177714,58.9442160047,58.0130584045,58.2070495712,2097925,0.0,1.0
A,2017-06-02 00:00:00+00:00,60.81,61.15,60.76,60.8,1665457,58.9830142381,59.3127992215,58.9345164464,58.9733146797,1665457,0.0,1.0
A,2017-06-05 00:00:00+00:00,60.4,60.84,60.33,60.8,1473282,58.5853323463,59.0121129131,58.517435438,58.9733146797,1473282,0.0,1.0
A,2017-06-06 00:00:00+00:00,60.1,60.545,60.1,60.14,1966245,58.2943455962,58.7259759422,58.2943455962,58.3331438296,1966245,0.0,1.0
A,2017-06-07 00:00:00+00:00,60.63,60.765,59.98,60.26,1617504,58.808422188,58.9393662256,58.1779508962,58.4495385296,1617504,0.0,1.0
A,2017-06-08 00:00:00+00:00,60.15,60.725,59.71,60.62,3481613,58.3428433879,58.9005679922,57.9160628212,58.7987226297,3481613,0.0,1.0
A,2017-06-09 00:00:00+00:00,59.21,60.45,59.13,60.31,2352254,57.4310849044,58.633830138,57.3534884377,58.4980363213,2352254,0.0,1.0
A,2017-06-12 00:00:00+00:00,58.99,59.41,57.92,59.14,2579648,57.217694621,57.6250760711,56.1798418791,57.363187996,2579648,0.0,1.0
A,2017-06-13 00:00:00+00:00,59.28,59.64,58.93,59.07,1527027,57.4989818127,57.8481659128,57.159497271,57.2952910877,1527027,0.0,1.0
A,2017-06-14 00:00:00+00:00,59.38,59.78,59.05,59.54,1202777,57.5959773961,57.9839597295,57.275891971,57.7511703295,1202777,0.0,1.0
A,2017-06-15 00:00:00+00:00,59.21,59.29,58.82,59.22,1091788,57.4310849044,57.5086813711,57.0528021293,57.4407844627,1091788,0.0,1.0
A,2017-06-16 00:00:00+00:00,59.51,59.79,59.235,59.37,2156298,57.7220716545,57.9936592878,57.4553338002,57.5862778378,2156298,0.0,1.0
A,2017-06-19 00:00:00+00:00,60.55,60.67,59.58,59.58,2379764,58.7308257213,58.8472204214,57.7899685628,57.7899685628,2379764,0.0,1.0
A,2017-06-20 00:00:00+00:00,60.33,60.92,60.295,60.55,1820286,58.517435438,59.0897093798,58.4834869838,58.7308257213,1820286,0.0,1.0
A,2017-06-21 00:00:00+00:00,59.79,60.53,59.67,60.31,2247944,57.9936592878,58.7114266047,57.8772645878,58.4980363213,2247944,0.0,1.0
A,2017-06-22 00:00:00+00:00,60.61,60.8,59.61,59.94,3473243,58.7890230714,58.9733146797,57.8190672378,58.1391526629,3473243,0.0,1.0
A,2017-06-23 00:00:00+00:00,59.77,60.59,59.5001,60.59,2839042,57.9742601712,58.7696239547,57.7124690917,58.7696239547,2839042,0.0,1.0
A,2017-06-26 00:00:00+00:00,59.24,59.95,59.15,59.79,1526060,57.4601835794,58.1488522212,57.3728875544,57.9936592878,1526060,0.0,1.0
A,2017-06-27 00:00:00+00:00,58.88,59.57,58.84,59.13,1060278,57.1109994793,57.7802690045,57.072201246,57.3534884377,1060278,0.0,1.0
A,2017-06-28 00:00:00+00:00,59.4,59.7,59.2,59.27,1187637,57.6153765128,57.9063632628,57.4213853461,57.4892822544,1187637,0.0,1.0
A,2017-06-29 00:00:00+00:00,58.8,59.63,58.49,59.35,1356833,57.1614371827,57.9683078096,56.8600758642,57.6961104896,1356833,0.132,1.0
A,2017-06-30 00:00:00+00:00,59.31,59.57,58.835,59.0,1585171,57.6572251582,57.9099798124,57.1954618477,57.3558638397,1585171,0.0,1.0
A,2017-07-03 00:00:00+00:00,59.13,59.98,59.13,59.59,1489574,57.4822411668,58.3085544595,57.4822411668,57.9294224781,1489574,0.0,1.0
A,2017-07-05 00:00:00+00:00,59.77,60.05,59.19,59.19,1638049,58.1044064695,58.3766037894,57.540569164,57.540569164,1638049,0.0,1.0
A,2017-07-06 00:00:00+00:00,59.22,59.77,59.07,59.46,2247643,57.5697331625,58.1044064695,57.4239131697,57.803045151,2247643,0.0,1.0
A,2017-07-07 00:00:00+00:00,59.63,60.07,59.33,59.53,924564,57.9683078096,58.3960464551,57.6766678239,57.871094481,924564,0.0,1.0
A,2017-07-10 00:00:00+00:00,59.86,60.045,59.38,59.48,1146033,58.1918984652,58.371743123,57.7252744882,57.8224878167,1146033,0.0,1.0
A,2017-07-11 00:00:00+00:00,59.8,60.16,59.46,59.99,2975992,58.1335704681,58.4835384508,57.803045151,58.3182757923,2975992,0.0,1.0
A,2017-07-12 00:00:00+00:00,60.73,60.99,60.16,60.33,1437930,59.0376544235,59.2904090777,58.4835384508,58.6488011094,1437930,0.0,1.0
A,2017-07-13 00:00:00+00:00,61.19,61.31,60.67,61.25,2059648,59.4848357348,59.6014917291,58.9793264264,59.5431637319,2059648,0.0,1.0
A,2017-07-14 00:00:00+00:00,61.52,61.655,60.915,61.28,1285461,59.805639719,59.9368777125,59.2174990813,59.5723277305,1285461,0.0,1.0
A,2017-07-17 00:00:00+00:00,61.55,61.84,61.4,61.6,1332749,59.8348037176,60.1167223703,59.6889837248,59.8834103818,1332749,0.0,1.0
A,2017-07-18 00:00:00+00:00,61.21,61.54,60.95,61.43,1520053,59.5042784005,59.8250823847,59.2515237463,59.7181477233,1520053,0.0,1.0
A,2017-07-19 00:00:00+00:00,61.38,61.64,61.17,61.32,1509141,59.669541059,59.9222957133,59.4653930691,59.6112130619,1509141,0.0,1.0
A,2017-07-20 00:00:00+00:00,60.98,61.55,60.81,61.45,1925629,59.2806877449,59.8348037176,59.1154250864,59.737590389,1925629,0.0,1.0
A,2017-07-21 00:00:00+00:00,61.37,61.6,60.76,60.83,1275630,59.6598197262,59.8834103818,59.0668184221,59.1348677521,1275630,0.0,1.0
A,2017-07-24 00:00:00+00:00,61.5,61.58,61.25,61.38,973808,59.7861970533,59.8639677161,59.5431637319,59.669541059,973808,0.0,1.0
A,2017-07-25 00:00:00+00:00,60.54,61.66,60.38,61.57,1689148,58.8529490993,59.941738379,58.6974077736,59.8542463833,1689148,0.0,1.0
A,2017-07-26 00:00:00+00:00,59.72,60.81,59.39,60.58,2403798,58.0557998052,59.1154250864,57.7349958211,58.8918344307,2403798,0.0,1.0
A,2017-07-27 00:00:00+00:00,59.91,60.24,59.6,59.82,1944962,58.2405051295,58.5613091137,57.939143811,58.1530131338,1944962,0.0,1.0
A,2017-07-28 00:00:00+00:00,60.08,60.23,59.61,59.91,1227174,58.405767788,58.5515877808,57.9488651439,58.2405051295,1227174,0.0,1.0
A,2017-07-31 00:00:00+00:00,59.79,60.62,59.76,60.32,1038744,58.1238491352,58.9307197621,58.0946851367,58.6390797765,1038744,0.0,1.0
A,2017-08-01 00:00:00+00:00,59.94,60.2899,59.805,60.04,1323605,58.269669128,58.6098185646,58.1384311345,58.3668824566,1323605,0.0,1.0
A,2017-08-02 00:00:00+00:00,60.2,60.33,59.52,60.0,1121493,58.5224237822,58.6488011094,57.8613731482,58.3279971252,1121493,0.0,1.0
A,2017-08-03 00:00:00+00:00,60.37,60.44,59.97,60.15,982876,58.6876864408,58.7557357707,58.2988331266,58.473817118,982876,0.0,1.0
A,2017-08-04 00:00:00+00:00,60.13,60.74,60.01,60.52,778762,58.4543744523,59.0473757564,58.337718458,58.8335064336,778762,0.0,1.0
A,2017-08-07 00:00:00+00:00,60.87,60.89,60.005,60.16,975735,59.1737530835,59.1931957492,58.3328577916,58.4835384508,975735,0.0,1.0
A,2017-08-08 00:00:00+00:00,60.14,60.98,60.08,60.67,1162340,58.4640957851,59.2806877449,58.405767788,58.9793264264,1162340,0.0,1.0
A,2017-08-09 00:00:00+00:00,59.68,60.23,59.38,60.07,1963842,58.0169144738,58.5515877808,57.7252744882,58.3960464551,1963842,0.0,1.0
A,2017-08-10 00:00:00+00:00,58.57,59.5,58.22,59.35,2468724,56.937846527,57.8419304825,56.5975998771,57.6961104896,2468724,0.0,1.0
A,2017-08-11 00:00:00+00:00,59.33,59.7,58.69,58.7,1511552,57.6766678239,58.0363571395,57.0545025213,57.0642238541,1511552,0.0,1.0
A,2017-08-14 00:00:00+00:00,59.62,60.04,59.55,59.8,2402982,57.9585864767,58.3668824566,57.8905371467,58.1335704681,2402982,0.0,1.0
A,2017-08-15 00:00:00+00:00,59.38,59.88,59.11,59.7,2871767,57.7252744882,58.2113411309,57.4627985011,58.0363571395,2871767,0.0,1.0
A,2017-08-16 00:00:00+00:00,62.14,62.42,60.76,62.15,6883325,60.408362356,60.6805596759,59.0668184221,60.4180836888,6883325,0.0,1.0
A,2017-08-17 00:00:00+00:00,60.86,62.07,60.78,62.0,3473425,59.1640317506,60.340313026,59.0862610878,60.272263696,3473425,0.0,1.0
A,2017-08-18 00:00:00+00:00,61.25,61.72,60.28,60.76,2353540,59.5431637319,60.0000663761,58.6001944451,59.0668184221,2353540,0.0,1.0
A,2017-08-21 00:00:00+00:00,61.74,62.0,60.96,61.09,1429027,60.0195090418,60.272263696,59.2612450792,59.3876224063,1429027,0.0,1.0
A,2017-08-22 00:00:00+00:00,62.96,63.02,61.85,61.87,1466945,61.20551165,61.2638396471,60.1264437032,60.1458863689,1466945,0.0,1.0
A,2017-08-23 00:00:00+00:00,62.77,63.365,62.6,62.72,1441633,61.0208063258,61.5992256306,60.8555436673,60.9721996615,1441633,0.0,1.0
A,2017-08-24 00:00:00+00:00,62.68,63.15,62.35,62.87,1580386,60.9333143301,61.3902169742,60.6125103459,61.1180196543,1580386,0.0,1.0
A,2017-08-25 00:00:00+00:00,62.9,63.14,62.67,63.06,1352768,61.1471836529,61.3804956414,60.9235929972,61.3027249785,1352768,0.0,1.0
A,2017-08-28 00:00:00+00:00,63.46,63.575,62.97,63.1,1285040,61.6915782927,61.8033736205,61.2152329829,61.34161031,1285040,0.0,1.0
A,2017-08-29 00:00:00+00:00,63.49,63.63,63.021,63.04,1206617,61.7207422913,61.8568409512,61.2648117804,61.2832823128,1206617,0.0,1.0
A,2017-08-30 00:00:00+00:00,63.9,63.93,63.39,63.4,1072501,62.1193169383,62.1484809369,61.6235289627,61.6332502956,1072501,0.0,1.0
A,2017-08-31 00:00:00+00:00,64.72,64.83,63.9,64.0,1928530,62.9164662323,63.0234008937,62.1193169383,62.2165302668,1928530,0.0,1.0
A,2017-09-01 00:00:00+00:00,64.38,65.18,64.21,64.9,1224641,62.5859409153,63.3636475436,62.4206782568,63.0914502237,1224641,0.0,1.0
A,2017-09-05 00:00:00+00:00,64.29,64.48,63.81,64.02,910200,62.4984489196,62.6831542438,62.0318249426,62.2359729326,910200,0.0,1.0
A,2017-09-06 00:00:00+00:00,64.71,64.81,64.05,64.56,967758,62.9067448995,63.003958228,62.2651369311,62.7609249067,967758,0.0,1.0
A,2017-09-07 00:00:00+00:00,65.14,65.245,64.49,64.85,1068264,63.3247622122,63.4268362072,62.6928755767,63.0428435594,1068264,0.0,1.0
A,2017-09-08 00:00:00+00:00,65.02,65.68,64.83,65.15,1587688,63.208106218,63.8497141863,63.0234008937,63.3344835451,1587688,0.0,1.0
A,2017-09-11 00:00:00+00:00,66.11,66.27,65.38,65.5,1751606,64.2677314991,64.4232728247,63.5580742007,63.674730195,1751606,0.0,1.0
A,2017-09-12 00:00:00+00:00,66.14,66.42,65.89,66.27,1081873,64.2968954976,64.5690928176,64.0538621763,64.4232728247,1081873,0.0,1.0
A,2017-09-13 00:00:00+00:00,65.44,66.22,65.41,65.91,2039348,63.6164021978,64.3746661605,63.5872381993,64.073304842,2039348,0.0,1.0
A,2017-09-14 00:00:00+00:00,65.68,65.87,65.16,65.31,1481003,63.8497141863,64.0344195106,63.3442048779,63.4900248707,1481003,0.0,1.0
A,2017-09-15 00:00:00+00:00,65.96,66.13,65.62,65.68,2267001,64.1219115063,64.2871741648,63.7913861892,63.8497141863,2267001,0.0,1.0
A,2017-09-18 00:00:00+00:00,66.08,66.3,65.7,66.09,1561980,64.2385675005,64.4524368233,63.8691568521,64.2482888334,1561980,0.0,1.0
A,2017-09-19 00:00:00+00:00,66.17,66.45,66.0,66.25,1235835,64.3260594962,64.5982568161,64.1607968377,64.403830159,1235835,0.0,1.0
A,2017-09-20 00:00:00+00:00,66.09,66.36,65.77,66.31,1151167,64.2482888334,64.5107648204,63.937206182,64.4621581562,1151167,0.0,1.0
A,2017-09-21 00:00:00+00:00,65.92,66.14,65.63,65.88,848300,64.0830261748,64.2968954976,63.8011075221,64.0441408434,848300,0.0,1.0
A,2017-09-22 00:00:00+00:00,65.78,66.27,65.71,65.85,1178327,63.9469275149,64.4232728247,63.8788781849,64.0149768449,1178327,0.0,1.0
A,2017-09-25 00:00:00+00:00,64.73,65.9,64.44,65.8,1747861,62.9261875652,64.0635835091,62.6442689124,63.9663701806,1747861,0.0,1.0
A,2017-09-26 00:00:00+00:00,64.11,64.9,63.91,64.65,1615245,62.3234649282,63.0914502237,62.1290382712,62.8484169024,1615245,0.0,1.0
A,2017-09-27 00:00:00+00:00,64.39,64.66,64.05,64.27,1159137,62.5956622482,62.8581382352,62.2651369311,62.4790062539,1159137,0.0,1.0
A,2017-09-28 00:00:00+00:00,63.98,64.62,63.97,64.25,1076812,62.1970876011,62.8192529038,62.1873662683,62.4595635882,1076812,0.0,1.0
A,2017-09-29 00:00:00+00:00,64.2,64.275,63.72,64.0,1669194,62.4109569239,62.4838669203,61.9443329469,62.2165302668,1669194,0.0,1.0
A,2017-10-02 00:00:00+00:00,64.87,65.07,64.21,64.29,1684995,63.1906078188,63.3854301028,62.5476942816,62.6256231952,1684995,0.132,1.0
A,2017-10-03 00:00:00+00:00,65.15,65.78,65.06,65.06,1216399,63.4633590164,64.0770492111,63.3756889886,63.3756889886,1216399,0.0,1.0
A,2017-10-04 00:00:00+00:00,65.83,65.87,65.15,65.15,743076,64.1257547821,64.1647192389,63.4633590164,63.4633590164,743076,0.0,1.0
A,2017-10-05 00:00:00+00:00,65.7,65.99,65.52,65.85,1948939,63.9991202975,64.2816126093,63.8237802419,64.1452370105,1948939,0.0,1.0
A,2017-10-06 00:00:00+00:00,66.36,66.38,65.66,65.68,1252881,64.6420338347,64.6615160631,63.9601558407,63.9796380691,1252881,0.0,1.0
A,2017-10-09 00:00:00+00:00,66.56,66.77,66.02,66.49,1542275,64.8368561187,65.0414195169,64.3108359519,64.7686683193,1542275,0.0,1.0
A,2017-10-10 00:00:00+00:00,66.6,66.86,66.22,66.68,1142183,64.8758205755,65.1290895447,64.5056582359,64.9537494891,1142183,0.0,1.0
A,2017-10-11 00:00:00+00:00,66.62,66.97,66.34,66.68,1763994,64.8953028039,65.2362418009,64.6225516063,64.9537494891,1763994,0.0,1.0
A,2017-10-12 00:00:00+00:00,67.54,67.6,66.54,66.65,1435850,65.7914853104,65.8499319956,64.8173738903,64.9245261465,1435850,0.0,1.0
A,2017-10-13 00:00:00+00:00,66.99,67.82,66.89,67.63,943084,65.2557240293,66.064236508,65.1583128873,65.8791553382,943084,0.0,1.0
A,2017-10-16 00:00:00+00:00,66.91,67.37,66.77,67.2,1473375,65.1777951157,65.625886369,65.0414195169,65.4602874276,1473375,0.0,1.0
A,2017-10-17 00:00:00+00:00,66.12,66.68,65.99,66.68,1708025,64.4082470939,64.9537494891,64.2816126093,64.9537494891,1708025,0.0,1.0
A,2017-10-18 00:00:00+00:00,66.44,66.585,66.07,66.38,1150451,64.7199627483,64.8612089042,64.3595415229,64.6615160631,1150451,0.0,1.0
A,2017-10-19 00:00:00+00:00,66.88,66.975,66.06,66.44,1359061,65.1485717731,65.241112358,64.3498004087,64.7199627483,1359061,0.0,1.0
A,2017-10-20 00:00:00+00:00,67.25,67.53,67.07,67.19,1502810,65.5089929986,65.7817441962,65.3336529429,65.4505463134,1502810,0.0,1.0
A,2017-10-23 00:00:00+00:00,67.02,67.68,66.93,67.45,1266729,65.2849473719,65.9278609092,65.1972773441,65.7038152826,1266729,0.0,1.0
A,2017-10-24 00:00:00+00:00,67.32,67.55,66.88,67.31,1966591,65.577180798,65.8012264246,65.1485717731,65.5674396838,1966591,0.0,1.0
A,2017-10-25 00:00:00+00:00,67.39,68.52,67.03,67.9,1590110,65.6453685974,66.746114502,65.2946884861,66.1421654216,1590110,0.0,1.0
A,2017-10-26 00:00:00+00:00,67.71,67.83,67.2,67.53,1417947,65.9570842518,66.0739776222,65.4602874276,65.7817441962,1417947,0.0,1.0
A,2017-10-27 00:00:00+00:00,67.97,68.01,67.41,67.81,1440956,66.210353221,66.2493176778,65.6648508258,66.0544953938,1440956,0.0,1.0
A,2017-10-30 00:00:00+00:00,67.49,67.93,67.1,67.8,846605,65.7427797394,66.1713887642,65.3628762856,66.0447542796,846605,0.0,1.0
A,2017-10-31 00:00:00+00:00,68.03,68.17,67.54,67.74,1609938,66.2687999062,66.405175505,65.7914853104,65.9863075944,1609938,0.0,1.0
A,2017-11-01 00:00:00+00:00,68.02,68.44,67.84,68.2,1357307,66.259058792,66.6681855884,66.0837187364,66.4343988476,1357307,0.0,1.0
A,2017-11-02 00:00:00+00:00,68.13,68.38,67.81,68.08,1854678,66.3662110482,66.6097389032,66.0544953938,66.3175054772,1854678,0.0,1.0
A,2017-11-03 00:00:00+00:00,68.37,68.67,68.01,68.09,1070662,66.599997789,66.892231215,66.2493176778,66.3272465914,1070662,0.0,1.0
A,2017-11-06 00:00:00+00:00,68.22,68.45,67.87,68.27,991668,66.453881076,66.6779267026,66.112942079,66.502586647,991668,0.0,1.0
A,2017-11-07 00:00:00+00:00,68.25,68.64,68.04,68.32,946235,66.4831044186,66.8630078724,66.2785410204,66.551292218,946235,0.0,1.0
A,2017-11-08 00:00:00+00:00,68.11,68.33,67.771,68.1,962532,66.3467288198,66.5610333322,66.0165050484,66.3369877056,962532,0.0,1.0
A,2017-11-09 00:00:00+00:00,67.47,67.98,66.91,67.92,1664971,65.723297511,66.2200943352,65.1777951157,66.16164765,1664971,0.0,1.0
A,2017-11-10 00:00:00+00:00,66.81,67.58,66.7,67.35,1704341,65.0803839737,65.8304497672,64.9732317175,65.6064041406,1704341,0.0,1.0
A,2017-11-13 00:00:00+00:00,67.13,67.39,66.25,66.45,1443239,65.3920996282,65.6453685974,64.5348815785,64.7297038625,1443239,0.0,1.0
A,2017-11-14 00:00:00+00:00,67.46,67.8,66.89,66.98,1682158,65.7135563968,66.0447542796,65.1583128873,65.2459829151,1682158,0.0,1.0
A,2017-11-15 00:00:00+00:00,67.31,67.56,66.91,67.29,1511323,65.5674396838,65.8109675388,65.1777951157,65.5479574554,1511323,0.0,1.0
A,2017-11-16 00:00:00+00:00,68.74,68.95,67.45,67.5,2268333,66.9604190144,67.1649824126,65.7038152826,65.7525208536,2268333,0.0,1.0
A,2017-11-17 00:00:00+00:00,68.79,69.09,68.29,68.53,1816997,67.0091245854,67.3013580115,66.5220688754,66.7558556162,1816997,0.0,1.0
A,2017-11-20 00:00:00+00:00,69.96,70.23,68.95,69.28,4014526,68.1488349469,68.4118450303,67.1649824126,67.4864391813,4014526,0.0,1.0
A,2017-11-21 00:00:00+00:00,69.91,70.81,67.7,70.05,5329997,68.1001293759,68.9768296539,65.9473431376,68.2365049747,5329997,0.0,1.0
A,2017-11-22 00:00:00+00:00,68.69,69.37,68.3,69.14,3041633,66.9117134434,67.5741092091,66.5318099896,67.3500635825,3041633,0.0,1.0
A,2017-11-24 00:00:00+00:00,69.36,69.39,68.78,68.84,1015411,67.5643680949,67.5935914375,66.9993834712,67.0578301564,1015411,0.0,1.0
A,2017-11-27 00:00:00+00:00,69.31,69.49,69.17,69.22,1439274,67.5156625239,67.6910025795,67.3792869251,67.4279924961,1439274,0.0,1.0
A,2017-11-28 00:00:00+00:00,70.59,70.93,69.42,69.56,2275971,68.7625251415,69.0937230244,67.6228147801,67.7591903789,2275971,0.0,1.0
A,2017-11-29 00:00:00+00:00,68.69,70.84,68.45,70.5,1903991,66.9117134434,69.0060529965,66.6779267026,68.6748551137,1903991,0.0,1.0
A,2017-11-30 00:00:00+00:00,69.24,69.59,68.21,68.97,1872494,67.4474747245,67.7884137215,66.4441399618,67.184464641,1872494,0.0,1.0
A,2017-12-01 00:00:00+00:00,68.69,70.0,67.23,69.19,2516520,66.9117134434,68.1877994037,65.4895107702,67.3987691535,2516520,0.0,1.0
A,2017-12-04 00:00:00+00:00,66.24,69.17,66.18,68.94,2881946,64.5251404643,67.3792869251,64.4666937791,67.1552412984,2881946,0.0,1.0
A,2017-12-05 00:00:00+00:00,65.83,67.0,65.73,66.2,2337721,64.1257547821,65.2654651435,64.0283436401,64.4861760075,2337721,0.0,1.0
A,2017-12-06 00:00:00+00:00,65.89,66.25,65.601,65.88,1690061,64.1842014673,64.5348815785,63.9026832669,64.1744603531,1690061,0.0,1.0
A,2017-12-07 00:00:00+00:00,66.71,66.8811,65.77,65.91,2256298,64.9829728317,65.1496432957,64.0673080969,64.2036836957,2256298,0.0,1.0
A,2017-12-08 00:00:00+00:00,67.38,67.55,66.65,66.94,2158692,65.6356274832,65.8012264246,64.9245261465,65.2070184583,2158692,0.0,1.0
A,2017-12-11 00:00:00+00:00,67.0,67.75,66.48,67.43,2392301,65.2654651435,65.9960487086,64.7589272051,65.6843330542,2392301,0.0,1.0
A,2017-12-12 00:00:00+00:00,67.06,67.16,66.5,67.0,2002844,65.3239118287,65.4213229708,64.7784094335,65.2654651435,2002844,0.0,1.0
A,2017-12-13 00:00:00+00:00,66.68,67.66,66.64,67.23,1526746,64.9537494891,65.9083786808,64.9147850323,65.4895107702,1526746,0.0,1.0
A,2017-12-14 00:00:00+00:00,66.51,67.09,66.37,66.68,1740712,64.7881505477,65.3531351713,64.6517749489,64.9537494891,1740712,0.0,1.0
A,2017-12-15 00:00:00+00:00,67.61,67.86,66.69,67.0,2745658,65.8596731098,66.1032009648,64.9634906033,65.2654651435,2745658,0.0,1.0
A,2017-12-18 00:00:00+00:00,67.66,68.51,67.48,67.89,2138491,65.9083786808,66.7363733878,65.7330386252,66.1324243074,2138491,0.0,1.0
A,2017-12-19 00:00:00+00:00,67.75,68.05,67.49,67.94,1446685,65.9960487086,66.2882821346,65.7427797394,66.1811298784,1446685,0.0,1.0
A,2017-12-20 00:00:00+00:00,67.4,68.14,67.16,67.81,1362997,65.6551097116,66.3759521624,65.4213229708,66.0544953938,1362997,0.0,1.0
A,2017-12-21 00:00:00+00:00,67.52,67.87,67.27,67.51,1495136,65.772003082,66.112942079,65.528475227,65.7622619678,1495136,0.0,1.0
A,2017-12-22 00:00:00+00:00,67.35,67.54,66.86,67.41,1220344,65.6064041406,65.7914853104,65.1290895447,65.6648508258,1220344,0.0,1.0
A,2017-12-26 00:00:00+00:00,67.25,67.45,67.05,67.31,532739,65.5089929986,65.7038152826,65.3141707145,65.5674396838,532739,0.0,1.0
A,2017-12-27 00:00:00+00:00,67.3,67.46,67.15,67.21,1029229,65.5576985696,65.7135563968,65.4115818566,65.4700285418,1029229,0.0,1.0
A,2017-12-28 00:00:00+00:00,67.45,67.48,67.02,67.44,589501,65.7038152826,65.7330386252,65.2849473719,65.6940741684,589501,0.0,1.0
A,2017-12-29 00:00:00+00:00,66.97,67.58,66.93,67.5,1061239,65.3813844025,65.9769144083,65.3423332546,65.8988121125,1061239,0.149,1.0
A,2018-01-02 00:00:00+00:00,67.6,67.89,67.34,67.42,1047772,65.9964399822,66.2795608047,65.7426075208,65.8207098166,1047772,0.0,1.0
A,2018-01-03 00:00:00+00:00,69.32,69.49,67.6,67.62,1698861,67.6756393427,67.8416067214,65.9964399822,66.0159655562,1698861,0.0,1.0
A,2018-01-04 00:00:00+00:00,68.8,69.82,68.78,69.54,2230690,67.1679744198,68.1637786917,67.1484488458,67.8904206563,2230690,0.0,1.0
A,2018-01-05 00:00:00+00:00,69.9,70.1,68.73,68.73,1630448,68.2418809876,68.4371367272,67.0996349109,67.0996349109,1630448,0.0,1.0
